property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
85615020,Independent House,"6 Bedroom House in Sector 43, Gurgaon","6 Bedroom House in Sector 43, Gurgaon",N/A,N/A,₹7.15 Cr,"₹49,344 /sqft",6,7,6 BHK,1449,"1,449 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Park",Independent house avaible for sale in sector 43 gurgaon near park and mall market and many more.,Huda Flats,Huda Flats,Private Garden sector 43 metro within 500m,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-huda-flats-sector-43-gurgaon-1314-sq-ft-r1-spid-Q85615020,House,N/A,N/A,,N/A,N/A
75317377,Independent House,"5 Bedroom House in Sector 72, Gurgaon","5 Bedroom House in Sector 72, Gurgaon",N/A,N/A,₹16.5 Cr,"₹19,411 /sqft",5,6,5 BHK,8500,"8,500 sqft",Covered,N/A,N/A,RESALE,N/A,3.0,N/A,"Parking, Park","This 5 bhk villas for sale in sector 72 tata primanti gurgaon is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gurgaon. This house occupies a super built up area of 8500 sq.Ft. And contains 5 bedrooms, 6 bathrooms and more than 3 balconies. Your vehicle(s) can be easily parked as this house comes with 3 covered and 1 open parking. This is a ready...",Tata Primanti,Tata Primanti,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-8500-sq-ft-r3-spid-V75317377,House,N/A,N/A,,N/A,N/A
88534962,Independent House,"8 Bedroom House in Malibu Town, Gurgaon","8 Bedroom House in Malibu Town, Gurgaon",N/A,N/A,₹11.5 Cr,"₹35,494 /sqft",8,9,8 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Gated Community, Park",360 sq.Yd independence house for sale in malibu town. Gated community near to park best location near by all facilities,Malibu Towne,Malibu Towne,Private Garden Millennium city centre within 3km,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-malibu-towne-malibu-town-gurgaon-3240-sq-ft-spid-U88534962,House,360 sq.Yd,3240,,N/A,N/A
66359240,Independent House,"5 Bedroom House in Sector 33, Gurgaon","5 Bedroom House in Sector 33, Gurgaon",N/A,N/A,₹13.5 Cr,"₹29,880 /sqft",5,7,5 BHK,4518,"4,518 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Power Backup, Garden, Park","502 sqyd 5bhk villa available for sale at unitech the villas sector 33, private elevator, front and rear lawns, private terrace jacuzzi, reserved parking , putting golf greens, parks gated society",Unitech Uniworld Resorts,Unitech Uniworld Resorts,Private Garden Full Power Backup,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4518-sq-ft-r6-spid-H66359240,House,502 sqyd,4518,,N/A,N/A
88256890,Independent House,"4 Bedroom House in Sector 86, Gurgaon","4 Bedroom House in Sector 86, Gurgaon",N/A,N/A,₹4.6 Cr,"₹1,966 /sqft",4,4,4 BHK,1800,"1,800 sqft",N/A,N/A,East,RESALE,N/A,,N/A,"Garden, Security",One of the best society with high demand and most huge green area with all the amenities and highend security,DLF New Town Heights 2,DLF New Town Heights 2,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-28800-sq-ft-spid-L88256890,House,N/A,N/A,,N/A,N/A
88392840,Independent House,"9 Bedroom House in DLF Phase 4, Gurgaon","9 Bedroom House in DLF Phase 4, Gurgaon",N/A,N/A,₹12.8 Cr,"₹39,506 /sqft",9,9,9 BHK,3240,"3,240 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,"Parking, Garden, Park","Luxury independent house for sale dlf phase 4, gurgaon A premium 360 sq. Yd. Independent kothi is available in the prestigious lanes of dlf phase 4, located on galleria boulevard road and just 500 meters from galleria market. The property is situated on a 15-Meter wide road with 2-Car parking. Location advantage: Right opposite/surrounding the property are two major high-Rise societies windsor ...",DLF Phase 4 Luxury Builder Floors,DLF Phase 4 Luxury Builder Floors,North-East Facing Private Garden,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-4-luxury-builder-floors-dlf-phase-4-gurgaon-3240-sq-ft-spid-P88392840,House,360 sq. Yd,3240,,N/A,N/A
88191440,Independent House,"3 Bedroom House in Block B Rajendra Park, Gurgaon","3 Bedroom House in Block B Rajendra Park, Gurgaon",N/A,N/A,₹1.4 Cr,"₹9,032 /sqft",3,3,3 BHK,1550,"1,550 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,Near railway station gurgaon near to dwarka express way . Best paas colony by mcg.,"Block B Rajendra Park, Gurgaon","Block B Rajendra Park, Gurgaon",Newly Constructed Ceramic Flooring,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-1800-sq-ft-spid-J88191440,House,N/A,N/A,,N/A,N/A
84110468,Independent House,"4 Bedroom House in Sector 82, Gurgaon","4 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹5 Cr,"₹23,148 /sqft",4,4,4 BHK,2160,"2,160 sqft",N/A,N/A,North,RESALE,N/A,,Servant Room,Garden,"240 yard villa with servant room for sale, very good location genuine parties may call",Vatika Signature Villas,Vatika Signature Villas,North Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-2160-sq-ft-r1-spid-L84110468,House,N/A,N/A,,N/A,N/A
86493514,Independent House,"4 Bedroom House in Sector 82, Gurgaon","4 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹6.2 Cr,"₹28,704 /sqft",4,4,4 BHK,2160,"2,160 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Garden,"240 yard well maintained villa with best location, call to know more",Vatika Signature Villas,Vatika Signature Villas,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-2160-sq-ft-r1-spid-D86493514,House,N/A,N/A,,N/A,N/A
88099342,Independent House,"5 Bedroom House in Sector 31, Gurgaon","5 Bedroom House in Sector 31, Gurgaon",N/A,N/A,₹6.25 Cr,"₹43,133 /sqft",5,5,5 BHK,1449,"1,449 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,"Garden, Park","161 sqyds north east house with ground floor with 2 storeys built up available for sale in best location of gurgaon, good connectivity from all important places, intersted clients may contact for more details.","Sector 31, Gurgaon","Sector 31, Gurgaon",North-East Facing Overlooking Park/Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-1449-sq-ft-spid-U88099342,House,161 sqyd,1449,2.0,N/A,N/A
86563368,Independent House,"20 Bedroom House in Sector 31, Gurgaon","20 Bedroom House in Sector 31, Gurgaon",N/A,N/A,₹12 Cr,"₹40,650 /sqft",20,10,20 BHK,2952,"2,952 sqft",N/A,N/A,East,RESALE,N/A,,N/A,"Parking, Garden, Lift, Park","20 rooms with basement, currently on rented at 4 lakh per month, stilt parking with lift, well maintained, prime location, near main road, interested buyers may contact","Sector 31, Gurgaon","Sector 31, Gurgaon",East Facing Private Garden,https://www.99acres.com/20-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-2952-sq-ft-spid-K86563368,House,N/A,N/A,,N/A,N/A
86983012,Independent House,"5 Bedroom House in DLF Phase 3, Gurgaon","5 Bedroom House in DLF Phase 3, Gurgaon",N/A,N/A,₹12.9 Cr,"₹45,358 /sqft",5,6,5 BHK,2844,"2,844 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,Garden,"316 sq yards luxury villa for sale in dlf phase 3 gurgaon Property features: Bedrooms: 5 luxurious bedrooms with attached bathrooms, offering ultimate comfort. Living areas: Expansive living and dining areas with high ceilings, large windows, and premium flooring. Kitchen: Fully equipped modular kitchen with high-End appliances, ample storage, and sleek finishes. Outdoor space: Private garden, ...",Duplex Villa in DLF 3,Duplex Villa in DLF 3,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-3-gurgaon-2844-sq-ft-spid-F86983012,House,N/A,N/A,,N/A,N/A
87844704,Independent House,"8 Bedroom House in Malibu Town, Gurgaon","8 Bedroom House in Malibu Town, Gurgaon",N/A,N/A,₹14.85 Cr,"₹2,41,856 /sqft",8,8,8 BHK,614,614 sqft,N/A,N/A,North-East,RESALE,N/A,,"Servant Room, Pooja Room","Swimming Pool, Gym, Garden","614 sq yds. 8 bhk with pooja room nd servant room well maintained ultra luxury kothi available for sale in malibu town prime location swimming pool Gym with trainers Sports courts (Tennis, badminton, cricket) Indoor games (Table tennis, carrom) Jogging & cycling track Dance studio Amphitheater clubhouse Coffee lounge & restaurants Cafeteria/food court Bar/lounge Banquet hall / party area 24/7 s...","Malibu Town, Gurgaon","Malibu Town, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-malibu-town-gurgaon-614-sq-ft-spid-P87844704,House,614 sq yd,5526,,N/A,N/A
87616388,Independent House,"3 Bedroom House in Nirvana Country, Gurgaon","3 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹14.55 Cr,"₹44,907 /sqft",3,4,3 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,2.0,N/A,Garden,"Are you planning to buy your dream home? You can consider this well-Built 3 bhk house for sale in nirvana country, gurgaon and make it your new address. The property's proximity to landmarks like close to metro station, close to hospital, close to market and close to school makes it ideal property for families. The floor plan additionally contains 3 bedrooms, 4 bathrooms and 2 balconies. All in...",Unitech Escape,Unitech Escape,Private Garden Gated Society,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-escape-nirvana-country-gurgaon-2450-sq-ft-spid-U87616388,House,N/A,N/A,,N/A,N/A
88867544,Independent House,"35 Bedroom House in S Block DLF Phase 3, Gurgaon","35 Bedroom House in S Block DLF Phase 3, Gurgaon",N/A,N/A,₹21 Cr,"₹46,667 /sqft",35,35,35 BHK,4500,"4,500 sqft",Covered,N/A,N/A,RESALE,N/A,3.0,N/A,"Parking, Park","S block dlf phase 3 is one of gurgaon's most sought after destination for residential houses and this 35 bhk house in s block dlf phase 3 is your opportunity to be a part of this community. The house has over super built up area of 500 sq.Yards and comes with 35 bedrooms, 35 bathrooms and 3 balconies. The owner of the house also gets 5 covered and 3 open parking slot(s) to park their car safely...","S Block DLF Phase 3, Gurgaon","S Block DLF Phase 3, Gurgaon",Gated Society Corner Property,https://www.99acres.com/35-bhk-bedroom-independent-house-villa-for-sale-in-s-block-dlf-phase-3-gurgaon-4500-sq-ft-spid-W88867544,House,N/A,N/A,,N/A,N/A
88758530,Independent House,"5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",1,N/A,₹34 Cr,"₹37,778 /sqft",5,6,5 BHK,9000,"9,000 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,N/A,"Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",Private Garden Gated Society,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-9000-sq-ft-spid-M88758530,House,N/A,N/A,,N/A,N/A
87305120,Independent House,"5 Bedroom House in Sector 48, Gurgaon","5 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹8.5 Cr,"₹36,325 /sqft",5,5,5 BHK,2340,"2,340 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Step into this expansive 5-Bedroom independent villa located in the prestigious eldeco mansionz, sector 48. Built on a plot of 260 sq. Yds, this home is uniquely designed with kitchens on each floor. This versatile layout makes it exceptional for a large joint family desiring privacy between floors, or a smart investor looking to rent out individual levels for high returns. Being south-Facing, ...",Eldeco Mansionz,Eldeco Mansionz,Gated Society Rain Water Harvesting,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2340-sq-ft-spid-Q87305120,House,260 sq. Yd,2340,,N/A,N/A
87230772,Independent House,"3 Bedroom House in Sector 70A, Gurgaon","3 Bedroom House in Sector 70A, Gurgaon",N/A,N/A,₹2.9 Cr,"₹13,889 /sqft",3,4,3 BHK,2088,"2,088 sqft",Covered,N/A,North,RESALE,N/A,2.0,N/A,"Parking, Garden, Park","Do you wish to buy an independent house in sector 70a gurgaon. This 3 bhk house looks like an ideal choice for somebody looking for peace of mind. The house has over super built up area of 232 sq.Yards and comes with 3 bedrooms, 4 bathrooms and 2 balconies. The houses comes with dedicated 1 covered and 1 open parking space(s) where you can easily park your vehicle(s). Another added advantage of...",BPTP Astaire Gardens,BPTP Astaire Gardens,North Facing Private Garden,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-2088-sq-ft-spid-G87230772,House,N/A,N/A,,N/A,N/A
85869304,Independent House,"9 Bedroom House in Uppals Southend, Gurgaon","9 Bedroom House in Uppals Southend, Gurgaon",N/A,N/A,₹7.1 Cr,"₹33,570 /sqft",9,9,9 BHK,2115,"2,115 sqft",N/A,N/A,North,RESALE,N/A,,N/A,Garden,Old buildup house floor wise 3floor buildup rent coming 1.80l per month north facing 3 side open corner call for side visit and more details,SS Aaron Ville,SS Aaron Ville,North Facing Private Garden,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-ss-aaron-ville-uppals-southend-gurgaon-2115-sq-ft-r1-spid-R85869304,House,N/A,N/A,3.0,N/A,N/A
85819542,Independent House,"7 Bedroom House in Suncity, Gurgaon","7 Bedroom House in Suncity, Gurgaon",N/A,N/A,₹35 Cr,"₹25,000 /sqft",7,8,7 BHK,14000,"14,000 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,Garden,"1000 sq yards luxury villa for sale in suncity gurgaon Property features: Bedrooms: 7 luxurious bedrooms with attached bathrooms, offering ultimate comfort. Living areas: Expansive living and dining areas with high ceilings, large windows, and premium flooring. Kitchen: Fully equipped modular kitchen with high-End appliances, ample storage, and sleek finishes. Outdoor space: Private garden, ter...",Spacious Villa in Suncity,Spacious Villa in Suncity,N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-14000-sq-ft-spid-H85819542,House,N/A,N/A,,N/A,N/A
85792822,Independent House,"7 Bedroom House in Suncity, Gurgaon","7 Bedroom House in Suncity, Gurgaon",N/A,N/A,₹35 Cr,"₹25,000 /sqft",7,8,7 BHK,14000,"14,000 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,Garden,"1000 sq yards luxury villa for sale in suncity, gurgaon Property features: Bedrooms: 7 luxurious bedrooms with attached bathrooms, offering ultimate comfort. Living areas: Expansive living and dining areas with high ceilings, large windows, and premium flooring. Kitchen: Fully equipped modular kitchen with high-End appliances, ample storage, and sleek finishes. Outdoor space: Private garden, te...",Spacious Villa,Spacious Villa,N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-14000-sq-ft-spid-I85792822,House,N/A,N/A,,N/A,N/A
85805474,Independent House,"5 Bedroom House in Suncity, Gurgaon","5 Bedroom House in Suncity, Gurgaon",N/A,N/A,₹14.5 Cr,"₹18,125 /sqft",5,6,5 BHK,8000,"8,000 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,Garden,"360 sq yards luxury villa for sale in suncity gurgaon Property features: Bedrooms: 5 luxurious bedrooms with attached bathrooms, offering ultimate comfort. Living areas: Expansive living and dining areas with high ceilings, large windows, and premium flooring. Kitchen: Fully equipped modular kitchen with high-End appliances, ample storage, and sleek finishes. Outdoor space: Private garden, terr...",Independent Villa,Independent Villa,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-8000-sq-ft-spid-U85805474,House,N/A,N/A,,N/A,N/A
88165620,Independent House,"5 Bedroom House in Sector 48, Gurgaon","5 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹8.5 Cr,"₹31,170 /sqft",5,5,5 BHK,2727,"2,727 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,It is a good property and all amenities like park hospital shoping complex etc,Eldeco Mansionz,Eldeco Mansionz,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2727-sq-ft-spid-V88165620,House,N/A,N/A,,N/A,N/A
87027272,Independent House,"5 Bedroom House in South City 1, Gurgaon","5 Bedroom House in South City 1, Gurgaon",N/A,N/A,₹19 Cr,"₹42,222 /sqft",5,6,5 BHK,4500,"4,500 sqft",N/A,N/A,South,RESALE,N/A,,N/A,Garden,"A beautifully designed villa is available for sale in the highly sought-After south city 1 neighborhood. The location offers exceptional connectivity, with immediate access to nh-8, ensuring seamless travel across the city. It is also conveniently situated near one of the regions premier healthcare facilities, fortis hospital, and is just a short walking distance from the vibrant south city 1 m...","South City 1, Gurgaon","South City 1, Gurgaon",Private Garden Huda City Centre within 250m,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-4500-sq-ft-spid-J87027272,House,N/A,N/A,,N/A,N/A
88185258,Independent House,"8 Bedroom House in Sector 23A, Gurgaon","8 Bedroom House in Sector 23A, Gurgaon",1,N/A,₹6 Cr,"₹25,348 /sqft",8,8,8 BHK,2367,"2,367 sqft",N/A,N/A,North,RESALE,N/A,,N/A,Park,Well maintained property near by manipal hospital nearby park,"Sector 23A, Gurgaon","Sector 23A, Gurgaon",North Facing Manipal hospital within 500m,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sector-23a-gurgaon-2367-sq-ft-spid-B88185258,House,N/A,N/A,,N/A,N/A
86962040,Independent House,"11 Bedroom House in C block Sector 43, Gurgaon","11 Bedroom House in C block Sector 43, Gurgaon",N/A,N/A,₹5.25 Cr,"₹77,777 /sqft",11,11,11 BHK,675,675 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"High-Roi rental investment sushant lok c block, sector 43, gurugram Presenting a premium 6-Storey corner property in one of gurugrams most sought-After neighbourhoods sushant lok c block, just steps away from golf course road. Built on 675 sq. Ft., this modern building is engineered for exceptional rental yield and long-Term appreciation. Property configuration total floors: 6 units: 4 1bhk apa...","C block Sector 43, Gurgaon","C block Sector 43, Gurgaon",Millanium city centre Nearby Corner Property,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-c-block-sector-43-gurgaon-675-sq-ft-spid-K86962040,House,N/A,N/A,,N/A,N/A
