property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
85746446,Independent House,"11 Bedroom House in DLF Phase 2, Gurgaon","11 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹16 Cr,"₹82,687 /sqft",11,4,11 BHK,1935,"1,935 sqft",N/A,N/A,East,RESALE,N/A,3.0,N/A,Garden,"On the lookout for a spacious house in gurgaon? Go for this 11 bhk house for sale in dlf phase 2, a well-Connected locality within gurgaon. This residential property boasts proximity to key landmarks like close to metro station, close to market and close to school. The floor plan additionally contains 11 bedrooms, 4 bathrooms and 3 balconies. All in all, the independent house is spread over a s...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",East Facing Private Garden,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-1935-sq-ft-spid-B85746446,House,N/A,N/A,,N/A,N/A
88838022,Independent House,"3 Bedroom House in G Block, Sushant Lok 3, Gurgaon","3 Bedroom House in G Block, Sushant Lok 3, Gurgaon",N/A,N/A,₹7.95 Cr,"₹36,806 /sqft",3,3,3 BHK,2160,"2,160 sqft",N/A,4,N/A,RESALE,N/A,,N/A,"Garden, Gated Community",240 sq yards duplex villa in g block sushant lok 3 gated community stilt plus 4 floor approved available at plot rate @ 7.95 cr very good location 100% gated block near m3m mall and For more details pls contact ............. Arun kumar,Sushant lok 3,Sushant lok 3,Private Garden Sector 55 56 within 1.5km,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-g-block-sushant-lok-3-gurgaon-2160-sq-ft-spid-C88838022,House,N/A,N/A,4.0,N/A,N/A
88678676,Independent House,"3 Bedroom House in Rosewood City, Gurgaon","3 Bedroom House in Rosewood City, Gurgaon",N/A,N/A,₹4.1 Cr,"₹29,775 /sqft",3,3,3 BHK,1377,"1,377 sqft",N/A,N/A,East,RESALE,N/A,,Servant Room,"Parking, Power Backup, Garden, Park","Ocation: D block, villa rosewood, sector 49 Plot size: 153 gaj Villa highlights: Duplex villa with elegant layout Spacious 3 bhk + store + servant room Front & back lawn green & private living Power backup Gated & secured community Excellent ventilation & sunlight Peaceful, low-Density neighborhood Dedicated parking space Prime location advantages: Close to sohna road & golf course extension ro...","Rosewood City, Gurgaon","Rosewood City, Gurgaon",East Facing Private Garden,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-rosewood-city-gurgaon-1368-sq-ft-spid-L88678676,House,153 gaj,1377,,N/A,N/A
86380124,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹13.9 Cr,"₹38,611 /sqft",5,6,5 BHK,3600,"3,600 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym, Park, Jogging Track, Play Area","Sobha international city | ready to move 400 sq.Yd | 5bhk + servant Sobha international city in sector 109, gurgaon Sobha international city phase 1, 208 units Spread over an area of 36 acres Luxury amenities Swimming pool lawn tennis basketball court gymnasium premium clubhouse yoga & aerobics kids play area jogging track landscaped parks large banquet hall Prime connectivity 0 km from delhi 2...",International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-3600-sq-ft-spid-I86380124,House,400 sq.Yd,3600,,N/A,N/A
83873574,Independent House,"3 Bedroom House in Nirvana Country, Gurgaon","3 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹13.25 Cr,"₹48,911 /sqft",3,3,3 BHK,2709,"2,709 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Broker's please excuse... Duplex villa available for sell in nirvana country gurgaon, excillent location, lush greenery around, for more details kindly contact",Unitech Deerwood Chase,Unitech Deerwood Chase,N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-deerwood-chase-nirvana-country-gurgaon-2709-sq-ft-r2-spid-D83873574,House,N/A,N/A,,N/A,N/A
86630810,Independent House,"4 Bedroom House in Nirvana Country, Gurgaon","4 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹13.5 Cr,"₹41,667 /sqft",4,4,4 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,"Brokers please excuse.... Duplex villa available for sale in espace nirvana country, excillent location, lush greenery, well maintened, for details kindly contact",Unitech Espace,Unitech Espace,Private Garden Courtyard Nearby,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-nirvana-country-gurgaon-3240-sq-ft-spid-M86630810,House,N/A,N/A,,N/A,N/A
87821014,Independent House,"4 Bedroom House in Sector 48, Gurgaon","4 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹11.5 Cr,"₹35,494 /sqft",4,4,4 BHK,3240,"3,240 sqft",Covered,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Planning to buy an individual house in gurgaon. Then you should definitely check out this 4 bhk house for sale in sector 48 gurgaon, a well-Planned and well-Connected locality in gurgaon. The floor plan additionally contains 4 bedrooms, 4 bathrooms and 3 balconies. All in all, the independent house is spread over a super built up area of 360 sq.Yards. There are 3 covered parking available with ...",Vipul Tatvam Villa,Vipul Tatvam Villa,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3240-sq-ft-spid-O87821014,House,N/A,N/A,,N/A,N/A
79635861,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.25 Cr,"₹44,686 /sqft",4,4,4 BHK,2070,"2,070 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,This property is really fantastic . Villa is north east facing. Excellent condition of villa.,International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2070-sq-ft-r3-spid-P79635861,House,N/A,N/A,,N/A,N/A
86110808,Independent House,"4 Bedroom House in Sector 72, Gurgaon","4 Bedroom House in Sector 72, Gurgaon",N/A,N/A,₹12 Cr,"₹19,656 /sqft",4,4,4 BHK,6105,"6,105 sqft",Built-up,N/A,North-East,RESALE,N/A,,N/A,Garden,"Tata primanti in sector 72, gurgaon is a ready-To-Move housing society. It offers apartments, independent floors and villas in varied budget range",Tata Primanti,Tata Primanti,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-6105-sq-ft-spid-U86110808,House,N/A,N/A,,N/A,N/A
86110298,Independent House,"4 Bedroom House in Sector 72, Gurgaon","4 Bedroom House in Sector 72, Gurgaon",N/A,N/A,₹12.1 Cr,"₹51,709 /sqft",4,4,4 BHK,2340,"2,340 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Tata primanti in sector 72, gurgaon is a ready-To-Move housing society. It offers apartments, independent floors and villas in varied budget range",Tata Primanti,Tata Primanti,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-2340-sq-ft-spid-N86110298,House,N/A,N/A,,N/A,N/A
88845226,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.25 Cr,"₹38,066 /sqft",4,4,4 BHK,2430,"2,430 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"This 4 bhk house for sale in sector 109 gurgaon is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gurgaon. Owing to its key locations, several landmarks like close to metro station, close to school, close to hospital and close to market are easily accessible. Constructed on a super built up area of 270 sq.Yards, this house comprises 4 bedrooms, 4 ...",Sobha International City Phase 3,Sobha International City Phase 3,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sobha-international-city-phase-3-sector-109-gurgaon-2430-sq-ft-spid-R88845226,House,N/A,N/A,,N/A,N/A
87556286,Independent House,"3 Bedroom House in Sector 7, Gurgaon","3 Bedroom House in Sector 7, Gurgaon",N/A,N/A,₹4.85 Cr,"₹21,556 /sqft",3,3,3 BHK,2250,"2,250 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,"160/250square all options available. Direct owner meeting, fair deal guranteed. This option is 250 square yards 2.5 storey made 8 bhk house in a gated locality just close to park, old house in best location of sector 7. All facilities are on walking distance such as park, market, school, bank, atm, hospital, chemist etc. Contact us and give us an opportunity to serve you and share our 25 years ...","Sector 7, Gurgaon","Sector 7, Gurgaon",100/160/250 SQYDS AVAILABLE Nearby STAR REAL ESTATE Nearby,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-7-gurgaon-2250-sq-ft-spid-P87556286,House,250 SQYD,2250,5.0,N/A,N/A
87790648,Independent House,"5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹9.5 Cr,"₹49,096 /sqft",5,6,5 BHK,1935,"1,935 sqft",Covered,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park","Premium duplex independent house available for sale in the prime and highly desirable c block of sushant lok phase 1. Built on a 215 sq. Yards plot, this well-Maintained property offers excellent space planning and is ideal for end-Users as well as investors looking for long-Term value and rental potential. The stilt floor provides secure covered parking along with two spacious multipurpose roo...",Modern Type Villa,Modern Type Villa,Huda City Metro Nearby DPS School Nearby,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-S87790648,House,N/A,N/A,,N/A,N/A
87793690,Independent House,"10 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","10 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹13 Cr,"₹34,556 /sqft",10,10,10 BHK,3762,"3,762 sqft",N/A,2nd,N/A,RESALE,N/A,,N/A,Park,418 yds floorwise house available on plot rate in a prime location of sushant lok 1 c block. 4 bhk on ground 3 bhk on first and 3 bhk on 2nd floor. Good for self use and rental purpose. Also good to park capital gain.,Floorwise House,Floorwise House,HUDA City Metro Nearby DPS School Nearby,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-B87793690,House,N/A,N/A,,N/A,N/A
88789570,Independent House,"5 Bedroom House in Sushant Lok Phase 1, Gurgaon","5 Bedroom House in Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹13.05 Cr,"₹30,851 /sqft",5,6,5 BHK,4230,"4,230 sqft",Covered,N/A,East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","470sqyd plot available for sale at 13.05cr. Sushant lok 1 block - C on 18meter road This 5 bhk house for sale in sushant lok phase 1 is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gurgaon. The house has over super built up area of 470 sq.Yards and comes with 5 bedrooms, 6 bathrooms and more than 3 balconies. There are 2 covered parking availabl...","Sushant Lok Phase 1, Gurgaon","Sushant Lok Phase 1, Gurgaon",East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-4230-sq-ft-spid-F88789570,House,470sqyd,4230,,N/A,N/A
88165820,Independent House,"7 Bedroom House in Sector 48, Gurgaon","7 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹8 Cr,"₹34,188 /sqft",7,7,7 BHK,2340,"2,340 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,It is a good property and all amenities like park hospital shoping complex etc,Eldeco Mansionz,Eldeco Mansionz,N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2340-sq-ft-spid-W88165820,House,N/A,N/A,,N/A,N/A
87548368,Independent House,"4 Bedroom House in Sector 41, Gurgaon","4 Bedroom House in Sector 41, Gurgaon",N/A,N/A,₹17 Cr,"₹37,627 /sqft",4,4,4 BHK,4518,"4,518 sqft",N/A,N/A,N/A,RESALE,N/A,3.0,N/A,N/A,"This 4 bhk house for sale in sector 41 gurgaon is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gurgaon. Owing to its key locations, several landmarks like close to metro station, close to school, close to hospital and close to market are easily accessible. Containing 4 bedrooms, 4 bathrooms and 3 balconies, this independent house is spread over ...","Sector 41, Gurgaon","Sector 41, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-41-gurgaon-4518-sq-ft-spid-X87548368,House,N/A,N/A,,N/A,N/A
87973206,Independent House,"4 Bedroom House in Sector 66, Gurgaon","4 Bedroom House in Sector 66, Gurgaon",N/A,N/A,₹13.5 Cr,"₹56,180 /sqft",4,5,4 BHK,2403,"2,403 sqft",Covered,N/A,East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Check out this 4 bhk house for sale in sector 66 gurgaon, a popular residential locality that contains many of the in-Demand properties in gurgaon. Containing 4 bedrooms, 5 bathrooms and 3 balconies, this independent house is spread over a super built up area of 267 sq.Yards. This 4 bhk house comes attached with 2 covered and 2 open parking for your vehicle(s). As the property is already ready ...",Emaar MGF Marbella,Emaar MGF Marbella,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-2403-sq-ft-spid-M87973206,House,N/A,N/A,,N/A,N/A
88830188,Independent House,"4 Bedroom House in Sector 7, Gurgaon","4 Bedroom House in Sector 7, Gurgaon",N/A,N/A,₹6.75 Cr,"₹12,980 /sqft",4,4,4 BHK,3186,"3,186 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,N/A,"Premium duplex villa for sale in sector 7, gurgaon Experience luxury living in this spacious and beautifully designed duplex villa located in one of gurgaons prime residential locations with excellent connectivity and premium surroundings. Property highlights: Spacious 354 sq. Yard duplex villa 5 bhk with premium layout & excellent ventilation Basement ideal for entertainment zone, home office,...",Jmv Homes,Jmv Homes,North-East Facing IGI AIRPORT Nearby,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-7-gurgaon-5600-sq-ft-spid-R88830188,House,N/A,N/A,,N/A,N/A
86909450,Independent House,"12 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","12 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹17.9 Cr,"₹47,581 /sqft",12,13,12 BHK,3762,"3,762 sqft",N/A,N/A,North,RESALE,N/A,,N/A,Garden,"Sushant lok 1 block c is a premium, fully developed residential area in gurgaon known for its spacious, upscale properties, including many 12bhk units and builder floors. It offers excellent connectivity to major roads like nh-48, proximity to the iffco chowk metro station, and a strategic location near commercial hubs like galleria market and malls. The area is characterized by green spaces an...","Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",North Facing Private Garden,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-M86909450,House,N/A,N/A,,N/A,N/A
88468070,Independent House,"7 Bedroom House in DLF Phase 1, Gurgaon","7 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹23 Cr,"₹46,000 /sqft",7,8,7 BHK,5000,"5,000 sqft",Covered,N/A,N/A,RESALE,N/A,3.0,N/A,"Parking, Park","Are you planning to buy your dream home? You can consider this well-Built 7 bhk house for sale in dlf phase 1, gurgaon and make it your new address. Constructed on a super built up area of 5000 sq.Ft., this house comprises 7 bedrooms, 8 bathrooms and more than 3 balconies. There are 2 covered & 3 open parking available with this house. This 1-5 years old property is available for immediate poss...","DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-5000-sq-ft-spid-T88468070,House,N/A,N/A,,N/A,N/A
88491800,Independent House,"7 Bedroom House in DLF Phase 2, Gurgaon","7 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹17.5 Cr,"₹35,000 /sqft",7,8,7 BHK,5000,"5,000 sqft",N/A,N/A,North-East,RESALE,N/A,3.0,N/A,Garden,"Wishing to settle down in an individual house with your family? This well-Built and spacious 7 bhk house for sale in dlf phase 2, gurgaon seems to be an ideal choice for a peaceful abode for a family. The floor plan additionally contains 7 bedrooms, 8 bathrooms and more than 3 balconies. All in all, the independent house is spread over a super built up area of 5000 sq.Ft. The houses comes with ...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-5000-sq-ft-spid-K88491800,House,N/A,N/A,,N/A,N/A
88492098,Independent House,"7 Bedroom House in DLF Phase 2, Gurgaon","7 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹19 Cr,"₹38,000 /sqft",7,8,7 BHK,5000,"5,000 sqft",Covered,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Check out this 7 bhk house for sale in dlf phase 2, a popular residential locality that contains many of the in-Demand properties in gurgaon. Containing 7 bedrooms, 8 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 5000 sq.Ft. There are 2 covered & 3 open parking available with this house. This is a ready to move house, which is 1-5 years old....","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-5000-sq-ft-spid-O88492098,House,N/A,N/A,,N/A,N/A
